,datetime,temperature,windspeed,wind_direction,humidity,sunlight,sunlight_QC,radiation,total_cloud,medium_low_cloud,minimum_ceiling_cloud,visibility,ground_temperature,underground_temperature,hour,generation
28919,2020-04-20 0:00,10.3,3.5,340.0,94.0,0.0,9.0,0.0,10.0,4.0,0.0,1283,10.6,11.4,0.0,0.0
28920,2020-04-20 1:00,10.5,3.1,360.0,93.0,0.0,9.0,0.0,8.0,3.0,12.0,1535,10.3,11.4,1.0,0.0
28921,2020-04-20 2:00,10.3,3.1,320.0,95.0,0.0,9.0,0.0,2.0,2.0,2.0,950,10.1,11.3,2.0,0.0
28922,2020-04-20 3:00,9.9,2.6,320.0,95.0,0.0,9.0,0.0,8.0,8.0,2.0,960,10.1,11.2,3.0,0.0
28923,2020-04-20 4:00,9.8,2.7,320.0,95.0,0.0,9.0,0.0,9.0,9.0,2.0,967,9.9,11.2,4.0,0.0
28924,2020-04-20 5:00,9.3,2.9,320.0,96.0,0.0,9.0,0.0,8.0,8.0,2.0,858,9.3,11.1,5.0,0.0
28925,2020-04-20 6:00,9.6,3.8,340.0,96.0,0.0,0.0,0.01,9.0,9.0,2.0,760,9.9,11.0,6.0,0.0
28926,2020-04-20 7:00,9.7,3.2,320.0,95.0,0.0,0.0,0.13,10.0,6.0,2.0,836,10.5,11.0,7.0,336000.0
28927,2020-04-20 8:00,10.2,3.0,320.0,93.0,0.0,0.0,0.39,10.0,2.0,2.0,1388,12.1,11.2,8.0,921600.0
28928,2020-04-20 9:00,10.9,4.0,290.0,87.0,0.5,0.0,1.13,8.0,5.0,3.0,1958,14.0,11.9,9.0,4272000.0
28929,2020-04-20 10:00,11.5,4.4,290.0,81.0,0.4,0.0,1.5,9.0,2.0,3.0,1982,16.1,12.6,10.0,6566400.0
28930,2020-04-20 11:00,11.8,3.5,320.0,78.0,0.3,0.0,1.68,8.0,8.0,5.0,1975,18.4,13.3,11.0,8025600.0
28931,2020-04-20 12:00,12.7,3.7,270.0,76.0,0.8,0.0,2.62,6.0,6.0,4.0,2000,22.7,14.5,12.0,8736000.0
28932,2020-04-20 13:00,13.3,5.2,290.0,67.0,1.0,0.0,3.35,3.0,3.0,10.0,2000,23.8,15.8,13.0,10675200.0
28933,2020-04-20 14:00,13.8,4.1,250.0,67.0,1.0,0.0,3.0,4.0,0.0,0.0,2000,23.6,16.5,14.0,10070400.0
28934,2020-04-20 15:00,13.8,4.5,250.0,68.0,1.0,0.0,2.59,8.0,6.0,7.0,2000,21.6,16.6,15.0,8707200.0
28935,2020-04-20 16:00,12.6,5.7,250.0,75.0,0.1,0.0,1.08,10.0,7.0,8.0,2000,16.6,15.8,16.0,2582400.0
28936,2020-04-20 17:00,12.3,4.5,250.0,78.0,0.0,0.0,0.26,10.0,8.0,5.0,2000,14.2,15.0,17.0,614400.0
28937,2020-04-20 18:00,12.1,4.8,290.0,89.0,0.0,0.0,0.05,10.0,8.0,2.0,694,13.5,14.4,18.0,86400.0
28938,2020-04-20 19:00,11.5,5.4,320.0,88.0,0.0,0.0,0.07,8.0,7.0,3.0,570,12.4,14.0,19.0,0.0
28939,2020-04-20 20:00,10.5,6.8,340.0,80.0,0.0,0.0,0.0,7.0,1.0,4.0,858,10.6,13.4,20.0,0.0
28940,2020-04-20 21:00,9.6,6.3,360.0,71.0,0.0,9.0,0.0,7.0,7.0,10.0,2000,9.3,12.7,21.0,0.0
28941,2020-04-20 22:00,9.4,6.0,360.0,69.0,0.0,9.0,0.0,10.0,9.0,55.0,2000,8.9,12.2,22.0,0.0
28942,2020-04-20 23:00,9.4,5.7,360.0,68.0,0.0,9.0,0.0,10.0,9.0,53.0,2000,8.8,11.9,23.0,0.0
28943,2020-04-21 0:00,9.5,6.3,360.0,60.0,0.0,9.0,0.0,10.0,9.0,0.0,2000,8.3,11.6,0.0,0.0
28944,2020-04-21 1:00,9.3,5.3,340.0,63.0,0.0,9.0,0.0,9.0,9.0,54.0,2000,8.2,11.3,1.0,0.0
28945,2020-04-21 2:00,8.9,1.6,320.0,63.0,0.0,9.0,0.0,8.0,8.0,56.0,2000,8.0,11.2,2.0,0.0
28946,2020-04-21 3:00,8.7,2.4,320.0,60.0,0.0,9.0,0.0,8.0,8.0,36.0,2000,7.7,11.0,3.0,0.0
28947,2020-04-21 4:00,9.0,3.4,320.0,59.0,0.0,9.0,0.0,9.0,9.0,40.0,2000,7.4,10.8,4.0,0.0
28948,2020-04-21 5:00,8.9,2.8,320.0,75.0,0.0,9.0,0.0,8.0,8.0,40.0,2000,7.4,10.6,5.0,0.0
28949,2020-04-21 6:00,8.9,3.2,290.0,71.0,0.0,0.0,0.0,9.0,9.0,46.0,2000,7.6,10.5,6.0,0.0
28950,2020-04-21 7:00,9.7,4.0,290.0,68.0,0.0,0.0,0.12,9.0,9.0,49.0,2000,8.7,10.6,7.0,278400.0
28951,2020-04-21 8:00,10.8,6.3,320.0,67.0,0.6,0.0,0.71,7.0,0.0,0.0,2000,11.0,10.9,8.0,2188800.0
28952,2020-04-21 9:00,11.5,6.6,320.0,53.0,0.9,0.0,1.49,4.0,0.0,0.0,2000,14.0,11.4,9.0,4742400.0
28953,2020-04-21 10:00,11.5,7.3,320.0,49.0,1.0,0.0,2.5,3.0,0.0,0.0,2000,16.8,12.3,10.0,8409600.0
28954,2020-04-21 11:00,11.5,7.0,320.0,50.0,1.0,0.0,3.07,0.0,0.0,0.0,2000,19.3,13.3,11.0,10348800.0
28955,2020-04-21 12:00,11.3,8.5,320.0,40.0,1.0,0.0,3.42,0.0,0.0,0.0,2000,19.9,14.0,12.0,11520000.0
28956,2020-04-21 13:00,11.3,9.6,340.0,34.0,1.0,0.0,3.55,0.0,0.0,0.0,2000,19.3,14.4,13.0,12028800.0
28957,2020-04-21 14:00,11.6,8.1,340.0,32.0,1.0,0.0,3.42,0.0,0.0,0.0,2000,20.2,14.7,14.0,11616000.0
28958,2020-04-21 15:00,11.2,6.7,320.0,45.0,1.0,0.0,3.03,0.0,0.0,0.0,2000,19.8,14.8,15.0,10588800.0
28959,2020-04-21 16:00,10.6,8.4,320.0,41.0,1.0,0.0,2.47,0.0,0.0,0.0,2000,17.6,14.7,16.0,8688000.0
28960,2020-04-21 17:00,9.9,9.4,340.0,32.0,1.0,0.0,1.73,0.0,0.0,0.0,2000,13.3,13.9,17.0,5827200.0
28961,2020-04-21 18:00,9.2,8.2,340.0,38.0,0.9,0.0,0.91,6.0,0.0,0.0,2000,10.7,12.9,18.0,2937600.0
28962,2020-04-21 19:00,8.4,6.9,320.0,49.0,0.1,0.0,0.18,8.0,0.0,0.0,2000,8.5,12.0,19.0,518400.0
28963,2020-04-21 20:00,8.1,7.5,340.0,50.0,0.0,0.0,0.0,9.0,4.0,75.0,2000,7.6,11.4,20.0,0.0
28964,2020-04-21 21:00,7.8,7.9,340.0,51.0,0.0,9.0,0.0,9.0,0.0,0.0,2000,7.1,10.9,21.0,0.0
28965,2020-04-21 22:00,7.3,6.6,340.0,54.0,0.0,9.0,0.0,9.0,9.0,64.0,2000,6.7,10.5,22.0,0.0
28966,2020-04-21 23:00,7.0,5.2,340.0,52.0,0.0,9.0,0.0,10.0,9.0,59.0,2000,6.2,10.2,23.0,0.0
28967,2020-04-22 0:00,6.9,6.0,340.0,47.0,0.0,9.0,0.0,7.0,0.0,0.0,2000,5.4,9.8,0.0,0.0
28968,2020-04-22 1:00,6.9,5.2,320.0,49.0,0.0,9.0,0.0,3.0,0.0,0.0,2000,5.1,9.5,1.0,0.0
28969,2020-04-22 2:00,7.4,6.3,340.0,46.0,0.0,9.0,0.0,4.0,0.0,0.0,2000,5.2,9.3,2.0,0.0
28970,2020-04-22 3:00,7.9,7.5,340.0,39.0,0.0,9.0,0.0,8.0,0.0,0.0,2000,5.2,9.1,3.0,0.0
28971,2020-04-22 4:00,7.9,7.3,340.0,40.0,0.0,9.0,0.0,1.0,0.0,0.0,2000,4.9,8.9,4.0,0.0
28972,2020-04-22 5:00,7.9,6.8,340.0,43.0,0.0,9.0,0.0,1.0,0.0,0.0,2000,4.8,8.7,5.0,0.0
28973,2020-04-22 6:00,7.7,6.0,340.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,4.6,8.5,6.0,0.0
28974,2020-04-22 7:00,8.1,6.2,340.0,38.0,0.6,0.0,0.25,5.0,0.0,0.0,2000,5.7,8.5,7.0,499200.0
28975,2020-04-22 8:00,8.9,7.1,320.0,38.0,1.0,0.0,0.91,2.0,0.0,0.0,2000,8.9,9.0,8.0,2457600.0
28976,2020-04-22 9:00,9.5,6.9,320.0,36.0,1.0,0.0,1.76,2.0,0.0,0.0,2000,12.6,9.7,9.0,5587200.0
28977,2020-04-22 10:00,9.8,8.1,320.0,39.0,1.0,0.0,2.49,0.0,0.0,0.0,2000,15.7,10.5,10.0,8323200.0
28978,2020-04-22 11:00,9.9,8.0,320.0,37.0,1.0,0.0,3.05,0.0,0.0,0.0,2000,18.7,11.6,11.0,10348800.0
28979,2020-04-22 12:00,10.4,7.2,320.0,38.0,1.0,0.0,3.42,0.0,0.0,0.0,2000,21.6,12.7,12.0,11529600.0
28980,2020-04-22 13:00,10.3,7.3,320.0,40.0,1.0,0.0,3.5,0.0,0.0,0.0,2000,23.7,13.7,13.0,11875200.0
28981,2020-04-22 14:00,10.1,8.7,320.0,42.0,1.0,0.0,3.38,0.0,0.0,0.0,2000,23.4,14.2,14.0,11529600.0
28982,2020-04-22 15:00,10.4,7.9,320.0,45.0,1.0,0.0,3.05,3.0,3.0,14.0,1987,23.2,14.3,15.0,10540800.0
28983,2020-04-22 16:00,9.4,9.8,340.0,47.0,0.9,0.0,2.38,8.0,8.0,14.0,2000,18.3,14.0,16.0,7900800.0
28984,2020-04-22 17:00,8.9,7.9,340.0,46.0,0.8,0.0,1.33,7.0,7.0,14.0,2000,14.9,13.2,17.0,3830400.0
28985,2020-04-22 18:00,8.1,8.4,340.0,54.0,0.9,0.0,0.83,4.0,4.0,13.0,1993,12.8,12.4,18.0,2380800.0
28986,2020-04-22 19:00,7.2,6.7,340.0,57.0,0.6,0.0,0.22,2.0,1.0,12.0,2000,9.4,11.5,19.0,672000.0
28987,2020-04-22 20:00,7.0,6.4,340.0,57.0,0.0,0.0,0.0,2.0,2.0,13.0,2000,8.0,10.8,20.0,0.0
28988,2020-04-22 21:00,6.7,5.6,340.0,58.0,0.0,9.0,0.0,1.0,1.0,12.0,2000,7.1,10.3,21.0,0.0
28989,2020-04-22 22:00,6.6,6.0,340.0,57.0,0.0,9.0,0.0,2.0,0.0,0.0,2000,6.5,9.9,22.0,0.0
28990,2020-04-22 23:00,6.5,6.0,340.0,56.0,0.0,9.0,0.0,1.0,0.0,0.0,2000,6.1,9.6,23.0,0.0
28991,2020-04-23 0:00,6.4,5.8,340.0,58.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,5.7,9.3,0.0,0.0
28992,2020-04-23 1:00,6.3,5.7,340.0,57.0,0.0,9.0,0.0,2.0,0.0,0.0,2000,5.5,9.0,1.0,0.0
28993,2020-04-23 2:00,6.3,6.1,340.0,56.0,0.0,9.0,0.0,1.0,0.0,0.0,2000,5.2,8.9,2.0,0.0
28994,2020-04-23 3:00,6.4,6.9,340.0,56.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,5.2,8.7,3.0,0.0
28995,2020-04-23 4:00,6.4,6.3,340.0,60.0,0.0,9.0,0.0,5.0,5.0,12.0,2000,5.4,8.6,4.0,0.0
28996,2020-04-23 5:00,6.6,7.1,340.0,60.0,0.0,9.0,0.0,6.0,6.0,11.0,2000,6.2,8.5,5.0,0.0
28997,2020-04-23 6:00,6.5,5.3,320.0,61.0,0.0,0.0,0.0,7.0,7.0,11.0,2000,5.8,8.4,6.0,0.0
28998,2020-04-23 7:00,7.0,6.6,340.0,59.0,0.2,0.0,0.18,3.0,3.0,10.0,2000,6.6,8.5,7.0,259200.0
28999,2020-04-23 8:00,7.5,6.8,340.0,57.0,0.6,0.0,0.62,4.0,4.0,10.0,2000,8.3,8.8,8.0,1545600.0
29000,2020-04-23 9:00,8.4,7.7,340.0,52.0,0.9,0.0,1.41,7.0,7.0,11.0,1994,11.7,9.4,9.0,4252800.0
29001,2020-04-23 10:00,9.5,7.0,340.0,42.0,0.8,0.0,1.84,5.0,5.0,14.0,1991,16.1,10.0,10.0,5587200.0
29002,2020-04-23 11:00,10.2,8.3,340.0,38.0,1.0,0.0,2.88,1.0,1.0,14.0,2000,20.0,11.2,11.0,8860800.0
29003,2020-04-23 12:00,11.0,7.5,340.0,34.0,1.0,0.0,3.4,0.0,0.0,0.0,2000,23.1,12.6,12.0,11385600.0
29004,2020-04-23 13:00,10.7,6.2,320.0,45.0,1.0,0.0,3.46,0.0,0.0,0.0,2000,26.0,13.8,13.0,11798400.0
29005,2020-04-23 14:00,12.0,5.2,290.0,41.0,1.0,0.0,3.37,0.0,0.0,0.0,2000,27.3,14.8,14.0,11424000.0
29006,2020-04-23 15:00,11.5,5.9,320.0,39.0,1.0,0.0,3.03,0.0,0.0,0.0,1970,25.8,15.1,15.0,10339200.0
29007,2020-04-23 16:00,11.5,6.8,270.0,49.0,1.0,0.0,2.48,0.0,0.0,0.0,2000,22.9,14.9,16.0,8476800.0
29008,2020-04-23 17:00,11.5,6.6,290.0,55.0,1.0,0.0,1.78,0.0,0.0,0.0,2000,18.7,14.2,17.0,5952000.0
29009,2020-04-23 18:00,11.1,6.3,290.0,55.0,1.0,0.0,0.97,2.0,2.0,10.0,2000,15.8,13.5,18.0,2889600.0
29010,2020-04-23 19:00,10.1,5.1,320.0,65.0,0.4,0.0,0.26,8.0,5.0,10.0,2000,12.5,12.7,19.0,518400.0
29011,2020-04-23 20:00,9.3,5.0,320.0,68.0,0.0,0.0,0.01,4.0,3.0,8.0,2000,10.4,12.0,20.0,9600.0
29012,2020-04-23 21:00,8.7,4.4,340.0,71.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,9.1,11.5,21.0,0.0
29013,2020-04-23 22:00,8.1,3.9,340.0,73.0,0.0,9.0,0.0,1.0,0.0,0.0,2000,8.2,11.0,22.0,0.0
29014,2020-04-23 23:00,7.4,3.5,320.0,70.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,7.2,10.7,23.0,0.0
29015,2020-04-24 0:00,7.5,3.9,320.0,62.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,6.7,10.3,0.0,0.0
29016,2020-04-24 1:00,7.6,3.7,320.0,59.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,6.4,10.0,1.0,0.0
29017,2020-04-24 2:00,7.5,3.7,320.0,56.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,5.9,9.7,2.0,0.0
29018,2020-04-24 3:00,7.5,3.9,320.0,56.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,5.7,9.5,3.0,0.0
29019,2020-04-24 4:00,7.2,3.4,340.0,59.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,5.3,9.2,4.0,0.0
29020,2020-04-24 5:00,7.3,4.0,320.0,59.0,0.0,9.0,0.0,0.0,0.0,0.0,1550,5.2,9.0,5.0,0.0
29021,2020-04-24 6:00,7.3,3.1,320.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,5.1,8.9,6.0,0.0
29022,2020-04-24 7:00,7.9,2.9,290.0,61.0,0.7,0.0,0.29,0.0,0.0,0.0,2000,6.1,9.0,7.0,451200.0
29023,2020-04-24 8:00,9.1,3.9,290.0,49.0,1.0,0.0,1.02,0.0,0.0,0.0,2000,10.5,9.6,8.0,2668800.0
29024,2020-04-24 9:00,10.1,2.9,270.0,52.0,1.0,0.0,1.82,0.0,0.0,0.0,2000,15.8,10.6,9.0,5760000.0
29025,2020-04-24 10:00,11.0,3.9,250.0,44.0,1.0,0.0,2.54,0.0,0.0,0.0,1963,20.5,11.9,10.0,8304000.0
29026,2020-04-24 11:00,11.7,3.9,250.0,42.0,1.0,0.0,3.09,0.0,0.0,0.0,1980,24.2,13.2,11.0,10012800.0
29027,2020-04-24 12:00,12.2,5.1,250.0,36.0,1.0,0.0,3.43,0.0,0.0,0.0,2000,26.5,14.4,12.0,11097600.0
29028,2020-04-24 13:00,13.2,4.4,250.0,35.0,1.0,0.0,3.53,0.0,0.0,0.0,1974,28.1,15.2,13.0,11452800.0
29029,2020-04-24 14:00,13.3,4.8,250.0,33.0,1.0,0.0,3.42,0.0,0.0,0.0,1990,28.0,15.8,14.0,11059200.0
29030,2020-04-24 15:00,13.2,6.0,250.0,36.0,1.0,0.0,3.1,0.0,0.0,0.0,2000,26.6,16.0,15.0,10147200.0
29031,2020-04-24 16:00,13.7,4.8,230.0,36.0,1.0,0.0,2.53,0.0,0.0,0.0,2000,25.1,15.8,16.0,8428800.0
29032,2020-04-24 17:00,13.3,5.5,230.0,44.0,1.0,0.0,1.79,0.0,0.0,0.0,2000,20.4,15.3,17.0,5865600.0
29033,2020-04-24 18:00,12.9,5.3,250.0,41.0,1.0,0.0,0.99,1.0,0.0,0.0,2000,17.3,14.4,18.0,2870400.0
29034,2020-04-24 19:00,12.1,4.8,250.0,49.0,1.0,0.0,0.3,1.0,0.0,0.0,2000,13.3,13.5,19.0,566400.0
29035,2020-04-24 20:00,11.3,4.5,230.0,62.0,0.0,0.0,0.01,0.0,0.0,0.0,2000,11.5,12.8,20.0,0.0
29036,2020-04-24 21:00,11.0,3.4,200.0,61.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,10.3,12.3,21.0,0.0
29037,2020-04-24 22:00,10.4,3.3,180.0,62.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,9.3,11.8,22.0,0.0
29038,2020-04-24 23:00,10.5,4.7,180.0,59.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,8.8,11.5,23.0,0.0
29039,2020-04-25 0:00,10.0,3.6,180.0,62.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,8.3,11.2,0.0,0.0
29040,2020-04-25 1:00,10.0,4.1,180.0,63.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,8.1,11.0,1.0,0.0
29041,2020-04-25 2:00,10.2,3.6,180.0,67.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,8.0,10.8,2.0,0.0
29042,2020-04-25 3:00,10.5,4.1,160.0,75.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,8.2,10.7,3.0,0.0
29043,2020-04-25 4:00,10.8,4.5,180.0,78.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,8.5,10.7,4.0,0.0
29044,2020-04-25 5:00,10.9,3.9,180.0,73.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,8.2,10.6,5.0,0.0
29045,2020-04-25 6:00,10.7,2.7,160.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,8.1,10.5,6.0,0.0
29046,2020-04-25 7:00,11.4,3.9,180.0,54.0,0.6,0.0,0.25,0.0,0.0,0.0,2000,9.1,10.6,7.0,480000.0
29047,2020-04-25 8:00,14.5,6.3,180.0,42.0,1.0,0.0,0.9,0.0,0.0,0.0,2000,13.3,11.1,8.0,2371200.0
29048,2020-04-25 9:00,16.3,5.6,200.0,47.0,1.0,0.0,1.63,0.0,0.0,0.0,1918,18.2,12.2,9.0,5068800.0
29049,2020-04-25 10:00,16.9,7.0,200.0,52.0,1.0,0.0,2.3,0.0,0.0,0.0,2000,22.3,13.4,10.0,7440000.0
29050,2020-04-25 11:00,17.4,7.5,200.0,53.0,1.0,0.0,2.89,0.0,0.0,0.0,1912,26.1,14.7,11.0,9244800.0
29051,2020-04-25 12:00,17.7,8.3,200.0,50.0,1.0,0.0,3.26,0.0,0.0,0.0,1805,28.7,16.0,12.0,10435200.0
29052,2020-04-25 13:00,18.8,6.5,200.0,44.0,1.0,0.0,3.41,0.0,0.0,0.0,1998,30.8,17.1,13.0,10944000.0
29053,2020-04-25 14:00,18.9,9.4,230.0,48.0,1.0,0.0,3.26,0.0,0.0,0.0,1818,30.3,17.6,14.0,10656000.0
29054,2020-04-25 15:00,18.4,8.1,230.0,51.0,1.0,0.0,2.93,1.0,0.0,0.0,1938,28.7,17.7,15.0,9619200.0
29055,2020-04-25 16:00,17.3,8.1,250.0,58.0,1.0,0.0,2.33,0.0,0.0,0.0,1667,25.4,17.2,16.0,7747200.0
29056,2020-04-25 17:00,16.1,8.1,250.0,65.0,1.0,0.0,1.58,1.0,1.0,10.0,1733,21.5,16.6,17.0,5193600.0
29057,2020-04-25 18:00,15.0,3.9,250.0,73.0,1.0,0.0,0.8,1.0,1.0,9.0,1532,18.9,15.9,18.0,2496000.0
29058,2020-04-25 19:00,13.7,2.8,270.0,76.0,0.4,0.0,0.24,0.0,0.0,0.0,1147,15.4,15.1,19.0,624000.0
29059,2020-04-25 20:00,12.4,3.7,290.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1077,13.4,14.4,20.0,0.0
29060,2020-04-25 21:00,10.9,2.7,320.0,90.0,0.0,9.0,0.0,4.0,4.0,7.0,752,12.4,13.8,21.0,0.0
29061,2020-04-25 22:00,9.8,3.8,340.0,82.0,0.0,9.0,0.0,0.0,0.0,0.0,1753,10.9,13.3,22.0,0.0
29062,2020-04-25 23:00,9.2,3.9,340.0,81.0,0.0,9.0,0.0,1.0,0.0,0.0,1670,9.9,12.8,23.0,0.0
29063,2020-04-26 0:00,8.7,2.8,340.0,81.0,0.0,9.0,0.0,0.0,0.0,0.0,1910,9.2,12.4,0.0,0.0
29064,2020-04-26 1:00,8.4,2.7,320.0,79.0,0.0,9.0,0.0,0.0,0.0,0.0,1992,8.5,12.0,1.0,0.0
29065,2020-04-26 2:00,8.2,3.5,340.0,81.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,7.9,11.7,2.0,0.0
29066,2020-04-26 3:00,8.2,2.9,340.0,80.0,0.0,9.0,0.0,0.0,0.0,0.0,1965,7.6,11.4,3.0,0.0
29067,2020-04-26 4:00,8.2,3.0,340.0,81.0,0.0,9.0,0.0,0.0,0.0,0.0,1954,7.4,11.1,4.0,0.0
29068,2020-04-26 5:00,7.9,1.5,340.0,84.0,0.0,9.0,0.0,0.0,0.0,0.0,1839,6.8,10.9,5.0,0.0
29069,2020-04-26 6:00,7.7,1.0,340.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1686,6.6,10.6,6.0,0.0
29070,2020-04-26 7:00,8.1,0.4,0.0,83.0,0.7,0.0,0.29,3.0,0.0,0.0,1586,8.1,10.7,7.0,576000.0
29071,2020-04-26 8:00,9.9,1.7,340.0,74.0,1.0,0.0,0.96,3.0,0.0,0.0,1741,12.5,11.4,8.0,2620800.0
29072,2020-04-26 9:00,11.7,4.3,360.0,60.0,1.0,0.0,1.75,0.0,0.0,0.0,1947,17.0,12.4,9.0,5356800.0
29073,2020-04-26 10:00,12.8,5.3,360.0,56.0,1.0,0.0,2.48,0.0,0.0,0.0,1851,21.1,13.5,10.0,8044800.0
29074,2020-04-26 11:00,13.9,6.9,360.0,44.0,1.0,0.0,3.06,0.0,0.0,0.0,2000,24.7,14.7,11.0,9897600.0
29075,2020-04-26 12:00,15.0,6.1,360.0,36.0,1.0,0.0,3.39,0.0,0.0,0.0,2000,27.6,15.8,12.0,11088000.0
29076,2020-04-26 13:00,14.9,7.5,360.0,30.0,1.0,0.0,3.54,0.0,0.0,0.0,1987,28.1,16.5,13.0,11548800.0
29077,2020-04-26 14:00,15.3,7.7,360.0,31.0,1.0,0.0,3.43,0.0,0.0,0.0,2000,27.9,16.9,14.0,11299200.0
29078,2020-04-26 15:00,14.9,7.2,360.0,33.0,1.0,0.0,3.04,0.0,0.0,0.0,2000,27.1,17.1,15.0,10128000.0
29079,2020-04-26 16:00,14.9,6.6,360.0,26.0,1.0,0.0,2.48,0.0,0.0,0.0,2000,25.1,16.9,16.0,8256000.0
29080,2020-04-26 17:00,14.3,6.6,360.0,33.0,1.0,0.0,1.74,0.0,0.0,0.0,2000,21.2,16.3,17.0,5721600.0
29081,2020-04-26 18:00,13.6,5.8,360.0,37.0,0.9,0.0,0.81,7.0,0.0,0.0,2000,17.8,15.4,18.0,2476800.0
29082,2020-04-26 19:00,12.4,5.2,360.0,44.0,0.4,0.0,0.24,6.0,1.0,45.0,2000,14.2,14.5,19.0,604800.0
29083,2020-04-26 20:00,11.6,4.9,340.0,48.0,0.0,0.0,0.0,6.0,4.0,36.0,2000,12.5,13.7,20.0,0.0
29084,2020-04-26 21:00,11.2,4.5,360.0,54.0,0.0,9.0,0.0,9.0,9.0,38.0,2000,12.1,13.3,21.0,0.0
29085,2020-04-26 22:00,11.0,2.7,360.0,55.0,0.0,9.0,0.0,9.0,9.0,29.0,2000,11.8,12.9,22.0,0.0
29086,2020-04-26 23:00,10.7,3.1,360.0,57.0,0.0,9.0,0.0,8.0,8.0,39.0,2000,11.0,12.7,23.0,0.0
29087,2020-04-27 0:00,10.4,4.0,360.0,65.0,0.0,9.0,0.0,6.0,6.0,0.0,2000,10.2,12.4,0.0,0.0
29088,2020-04-27 1:00,9.7,2.6,20.0,64.0,0.0,9.0,0.0,4.0,4.0,39.0,2000,8.9,12.0,1.0,0.0
29089,2020-04-27 2:00,9.2,3.5,20.0,63.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,8.2,11.6,2.0,0.0
29090,2020-04-27 3:00,8.5,2.8,20.0,58.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,7.5,11.3,3.0,0.0
29091,2020-04-27 4:00,8.5,2.1,50.0,48.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,7.0,11.0,4.0,0.0
29092,2020-04-27 5:00,8.4,1.4,20.0,50.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,6.6,10.7,5.0,0.0
29093,2020-04-27 6:00,7.8,0.5,270.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,6.4,10.4,6.0,0.0
29094,2020-04-27 7:00,8.3,0.4,0.0,68.0,0.8,0.0,0.3,0.0,0.0,0.0,2000,7.7,10.6,7.0,508800.0
29095,2020-04-27 8:00,10.2,1.6,360.0,48.0,1.0,0.0,1.0,1.0,0.0,0.0,2000,12.4,11.4,8.0,2601600.0
29096,2020-04-27 9:00,12.2,2.9,360.0,42.0,1.0,0.0,1.79,0.0,0.0,0.0,2000,17.7,12.5,9.0,5500800.0
29097,2020-04-27 10:00,13.8,3.8,20.0,38.0,1.0,0.0,2.54,0.0,0.0,0.0,1959,22.8,13.8,10.0,8208000.0
29098,2020-04-27 11:00,14.7,5.1,360.0,33.0,1.0,0.0,3.07,0.0,0.0,0.0,2000,26.2,15.2,11.0,9984000.0
29099,2020-04-27 12:00,15.6,3.9,360.0,32.0,1.0,0.0,3.38,0.0,0.0,0.0,2000,29.8,16.6,12.0,10963200.0
29100,2020-04-27 13:00,15.9,4.2,290.0,29.0,1.0,0.0,3.35,7.0,0.0,0.0,2000,30.6,17.6,13.0,10886400.0
29101,2020-04-27 14:00,16.0,4.1,320.0,20.0,1.0,0.0,3.27,2.0,0.0,0.0,2000,32.0,18.4,14.0,10483200.0
29102,2020-04-27 15:00,15.7,5.3,290.0,24.0,1.0,0.0,3.0,0.0,0.0,0.0,2000,30.8,18.7,15.0,9878400.0
29103,2020-04-27 16:00,14.1,5.3,290.0,48.0,1.0,0.0,2.48,0.0,0.0,0.0,2000,27.5,18.3,16.0,8313600.0
29104,2020-04-27 17:00,13.1,5.2,290.0,63.0,1.0,0.0,1.76,0.0,0.0,0.0,1932,23.3,17.6,17.0,5712000.0
29105,2020-04-27 18:00,12.4,4.4,290.0,74.0,1.0,0.0,0.97,0.0,0.0,0.0,1890,19.5,16.8,18.0,2784000.0
29106,2020-04-27 19:00,11.7,3.6,320.0,77.0,1.0,0.0,0.31,1.0,0.0,0.0,1800,15.1,15.7,19.0,614400.0
