,datetime,temperature,windspeed,wind_direction,humidity,hour,generation
1636,2017-03-10 5:00,3.1,1.0,360.0,98.0,5.0,0.0
1637,2017-03-10 6:00,2.3,1.0,50.0,98.0,6.0,0.0
1638,2017-03-10 7:00,1.8,0.7,50.0,98.0,7.0,0.0
1639,2017-03-10 8:00,1.9,0.9,360.0,98.0,8.0,816000.0
1640,2017-03-10 9:00,4.2,2.0,360.0,98.0,9.0,3926400.0
1641,2017-03-10 10:00,6.0,3.1,360.0,77.0,10.0,7180800.0
1642,2017-03-10 11:00,7.9,4.6,360.0,52.0,11.0,9532800.0
1643,2017-03-10 12:00,9.0,4.3,340.0,38.0,12.0,10502400.0
1644,2017-03-10 13:00,10.4,4.6,360.0,31.0,13.0,11443200.0
1645,2017-03-10 14:00,10.6,2.9,290.0,45.0,14.0,11337600.0
1646,2017-03-10 15:00,10.6,4.5,320.0,37.0,15.0,10320000.0
1647,2017-03-10 16:00,10.7,3.9,320.0,29.0,16.0,8505600.0
1648,2017-03-10 17:00,10.7,4.0,320.0,33.0,17.0,5798400.0
1649,2017-03-10 18:00,9.9,2.9,340.0,40.0,18.0,2534400.0
1650,2017-03-10 19:00,7.7,1.5,320.0,55.0,19.0,192000.0
1651,2017-03-10 20:00,6.0,1.7,340.0,68.0,20.0,0.0
1652,2017-03-10 21:00,4.9,0.9,50.0,78.0,21.0,0.0
1653,2017-03-10 22:00,3.7,1.4,50.0,69.0,22.0,0.0
1654,2017-03-10 23:00,3.0,0.6,340.0,73.0,23.0,0.0
1655,2017-03-11 0:00,2.9,0.3,0.0,71.0,0.0,0.0
1656,2017-03-11 1:00,3.0,1.1,50.0,71.0,1.0,0.0
1657,2017-03-11 2:00,2.5,1.7,160.0,75.0,2.0,0.0
1658,2017-03-11 3:00,2.1,1.6,160.0,89.0,3.0,0.0
1659,2017-03-11 4:00,1.7,1.2,160.0,82.0,4.0,0.0
1660,2017-03-11 5:00,1.1,1.5,160.0,84.0,5.0,0.0
1661,2017-03-11 6:00,0.9,0.4,0.0,69.0,6.0,0.0
1662,2017-03-11 7:00,1.0,1.7,180.0,74.0,7.0,0.0
1663,2017-03-11 8:00,1.8,1.9,160.0,68.0,8.0,700800.0
1664,2017-03-11 9:00,5.4,1.2,140.0,59.0,9.0,3916800.0
1665,2017-03-11 10:00,8.4,0.7,250.0,42.0,10.0,6364800.0
1666,2017-03-11 11:00,9.1,2.1,290.0,48.0,11.0,6988800.0
1667,2017-03-11 12:00,10.8,2.5,290.0,21.0,12.0,8342400.0
1668,2017-03-11 13:00,13.2,1.6,20.0,13.0,13.0,10982400.0
1669,2017-03-11 14:00,13.5,2.4,320.0,15.0,14.0,10819200.0
1670,2017-03-11 15:00,13.8,3.9,290.0,22.0,15.0,9936000.0
1671,2017-03-11 16:00,14.0,4.1,320.0,26.0,16.0,8169600.0
1672,2017-03-11 17:00,13.9,4.1,320.0,30.0,17.0,5280000.0
1673,2017-03-11 18:00,12.8,3.7,340.0,32.0,18.0,2092800.0
1674,2017-03-11 19:00,10.7,1.6,20.0,53.0,19.0,144000.0
1675,2017-03-11 20:00,9.3,0.2,0.0,44.0,20.0,0.0
1676,2017-03-11 21:00,8.6,2.3,250.0,56.0,21.0,0.0
1677,2017-03-11 22:00,7.8,0.9,320.0,64.0,22.0,0.0
1678,2017-03-11 23:00,6.7,1.5,20.0,70.0,23.0,0.0
1679,2017-03-12 0:00,6.1,0.9,50.0,62.0,0.0,0.0
1680,2017-03-12 1:00,5.4,0.6,160.0,69.0,1.0,0.0
1681,2017-03-12 2:00,4.8,0.2,0.0,83.0,2.0,0.0
1682,2017-03-12 3:00,4.3,2.2,160.0,74.0,3.0,0.0
1683,2017-03-12 4:00,3.6,1.0,180.0,75.0,4.0,0.0
1684,2017-03-12 5:00,3.1,1.1,160.0,79.0,5.0,0.0
1685,2017-03-12 6:00,2.8,1.9,180.0,81.0,6.0,0.0
1686,2017-03-12 7:00,2.5,0.9,160.0,83.0,7.0,0.0
1687,2017-03-12 8:00,3.2,0.8,160.0,78.0,8.0,854400.0
1688,2017-03-12 9:00,5.4,0.3,0.0,57.0,9.0,3475200.0
1689,2017-03-12 10:00,9.7,1.7,160.0,45.0,10.0,6624000.0
1690,2017-03-12 11:00,13.1,2.4,180.0,33.0,11.0,8726400.0
1691,2017-03-12 12:00,14.7,1.7,270.0,31.0,12.0,9926400.0
1692,2017-03-12 13:00,14.5,3.5,250.0,25.0,13.0,10540800.0
1693,2017-03-12 14:00,15.1,2.9,290.0,22.0,14.0,10396800.0
1694,2017-03-12 15:00,15.4,3.1,290.0,15.0,15.0,9456000.0
1695,2017-03-12 16:00,15.4,3.7,320.0,26.0,16.0,6182400.0
1696,2017-03-12 17:00,13.4,4.1,320.0,29.0,17.0,3312000.0
1697,2017-03-12 18:00,12.2,3.4,340.0,34.0,18.0,1065600.0
1698,2017-03-12 19:00,11.0,3.5,20.0,57.0,19.0,86400.0
1699,2017-03-12 20:00,9.5,2.3,20.0,65.0,20.0,0.0
1700,2017-03-12 21:00,8.6,2.4,20.0,72.0,21.0,0.0
1701,2017-03-12 22:00,8.2,2.6,20.0,68.0,22.0,0.0
1702,2017-03-12 23:00,7.9,2.1,20.0,74.0,23.0,0.0
1703,2017-03-13 0:00,7.5,1.8,360.0,78.0,0.0,0.0
1704,2017-03-13 1:00,6.9,4.1,360.0,80.0,1.0,0.0
1705,2017-03-13 2:00,6.9,4.3,360.0,96.0,2.0,0.0
1706,2017-03-13 3:00,6.7,5.2,20.0,98.0,3.0,0.0
1707,2017-03-13 4:00,6.2,5.2,360.0,98.0,4.0,0.0
1708,2017-03-13 5:00,5.8,5.1,20.0,98.0,5.0,0.0
1709,2017-03-13 6:00,5.2,3.7,20.0,98.0,6.0,0.0
1710,2017-03-13 7:00,4.4,4.0,360.0,98.0,7.0,0.0
1711,2017-03-13 8:00,4.4,4.0,20.0,98.0,8.0,585600.0
1712,2017-03-13 9:00,6.5,3.4,20.0,85.0,9.0,3264000.0
1713,2017-03-13 10:00,7.9,4.7,20.0,73.0,10.0,6220800.0
1714,2017-03-13 11:00,9.0,5.5,360.0,63.0,11.0,8716800.0
1715,2017-03-13 12:00,10.8,5.5,20.0,54.0,12.0,9888000.0
1716,2017-03-13 13:00,9.9,7.3,360.0,58.0,13.0,9158400.0
1717,2017-03-13 14:00,10.1,6.0,20.0,64.0,14.0,9369600.0
1718,2017-03-13 15:00,8.6,6.8,340.0,67.0,15.0,6441600.0
1719,2017-03-13 16:00,7.7,6.0,360.0,67.0,16.0,3868800.0
1720,2017-03-13 17:00,6.7,6.4,360.0,77.0,17.0,2198400.0
1721,2017-03-13 18:00,5.9,8.3,360.0,78.0,18.0,787200.0
1722,2017-03-13 19:00,5.5,7.4,20.0,78.0,19.0,67200.0
1723,2017-03-13 20:00,5.3,6.0,20.0,80.0,20.0,0.0
1724,2017-03-13 21:00,5.2,6.3,360.0,82.0,21.0,0.0
1725,2017-03-13 22:00,5.2,5.4,360.0,87.0,22.0,0.0
1726,2017-03-13 23:00,5.1,5.0,20.0,92.0,23.0,0.0
1727,2017-03-14 0:00,5.0,5.6,360.0,93.0,0.0,0.0
1728,2017-03-14 1:00,5.0,4.5,360.0,95.0,1.0,0.0
1729,2017-03-14 2:00,4.9,5.6,360.0,87.0,2.0,0.0
1730,2017-03-14 3:00,4.4,5.4,360.0,88.0,3.0,0.0
1731,2017-03-14 4:00,4.2,5.7,360.0,86.0,4.0,0.0
1732,2017-03-14 5:00,3.9,5.9,360.0,84.0,5.0,0.0
1733,2017-03-14 6:00,3.8,4.7,360.0,87.0,6.0,0.0
1734,2017-03-14 7:00,3.4,4.9,360.0,90.0,7.0,0.0
1735,2017-03-14 8:00,4.1,3.4,360.0,87.0,8.0,988800.0
1736,2017-03-14 9:00,6.2,4.6,360.0,74.0,9.0,4137600.0
1737,2017-03-14 10:00,7.7,7.6,360.0,62.0,10.0,7296000.0
1738,2017-03-14 11:00,8.4,9.1,360.0,50.0,11.0,9782400.0
1739,2017-03-14 12:00,8.6,11.0,360.0,42.0,12.0,11308800.0
1740,2017-03-14 13:00,8.5,10.3,360.0,46.0,13.0,12009600.0
1741,2017-03-14 14:00,8.1,10.5,360.0,50.0,14.0,11856000.0
1742,2017-03-14 15:00,7.6,11.5,340.0,46.0,15.0,10857600.0
1743,2017-03-14 16:00,7.8,9.3,360.0,53.0,16.0,8649600.0
1744,2017-03-14 17:00,7.4,7.8,360.0,56.0,17.0,5827200.0
1745,2017-03-14 18:00,6.0,9.6,360.0,55.0,18.0,2544000.0
1746,2017-03-14 19:00,5.1,8.4,360.0,64.0,19.0,240000.0
1747,2017-03-14 20:00,4.6,8.5,360.0,64.0,20.0,0.0
1748,2017-03-14 21:00,4.3,7.4,360.0,69.0,21.0,0.0
1749,2017-03-14 22:00,3.8,5.6,360.0,74.0,22.0,0.0
1750,2017-03-14 23:00,3.1,2.2,20.0,80.0,23.0,0.0
1751,2017-03-15 0:00,2.1,1.5,20.0,81.0,0.0,0.0
1752,2017-03-15 1:00,1.6,3.1,360.0,83.0,1.0,0.0
1753,2017-03-15 2:00,2.7,4.8,360.0,80.0,2.0,0.0
1754,2017-03-15 3:00,3.2,4.7,360.0,82.0,3.0,0.0
1755,2017-03-15 4:00,3.3,4.1,20.0,83.0,4.0,0.0
1756,2017-03-15 5:00,2.9,3.0,20.0,86.0,5.0,0.0
1757,2017-03-15 6:00,2.6,2.9,20.0,87.0,6.0,0.0
1758,2017-03-15 7:00,1.8,0.9,70.0,91.0,7.0,0.0
1759,2017-03-15 8:00,2.7,1.4,20.0,84.0,8.0,1056000.0
1760,2017-03-15 9:00,4.9,2.8,360.0,78.0,9.0,4012800.0
1761,2017-03-15 10:00,7.2,2.1,20.0,68.0,10.0,7065600.0
1762,2017-03-15 11:00,8.3,2.7,20.0,61.0,11.0,9465600.0
1763,2017-03-15 12:00,9.8,4.3,360.0,45.0,12.0,10857600.0
1764,2017-03-15 13:00,9.9,4.4,360.0,42.0,13.0,11577600.0
1765,2017-03-15 14:00,11.2,4.3,360.0,38.0,14.0,11520000.0
1766,2017-03-15 15:00,9.0,6.7,320.0,49.0,15.0,10550400.0
1767,2017-03-15 16:00,7.7,7.4,320.0,55.0,16.0,8582400.0
1768,2017-03-15 17:00,8.1,6.2,340.0,45.0,17.0,5788800.0
1769,2017-03-15 18:00,6.8,5.7,360.0,55.0,18.0,2486400.0
1770,2017-03-15 19:00,5.2,5.5,360.0,69.0,19.0,230400.0
1771,2017-03-15 20:00,4.5,4.1,360.0,72.0,20.0,0.0
1772,2017-03-15 21:00,3.8,2.2,360.0,76.0,21.0,0.0
1773,2017-03-15 22:00,3.4,1.5,320.0,78.0,22.0,0.0
1774,2017-03-15 23:00,2.9,1.2,340.0,80.0,23.0,0.0
1775,2017-03-16 0:00,2.5,0.5,360.0,86.0,0.0,0.0
1776,2017-03-16 1:00,2.2,0.7,50.0,85.0,1.0,0.0
1777,2017-03-16 2:00,1.9,0.3,0.0,80.0,2.0,0.0
1778,2017-03-16 3:00,1.9,1.1,110.0,77.0,3.0,0.0
1779,2017-03-16 4:00,1.8,0.5,360.0,73.0,4.0,0.0
1780,2017-03-16 5:00,1.7,0.5,140.0,75.0,5.0,0.0
1781,2017-03-16 6:00,1.3,0.4,0.0,78.0,6.0,0.0
1782,2017-03-16 7:00,1.1,0.6,70.0,76.0,7.0,0.0
1783,2017-03-16 8:00,2.0,0.7,160.0,77.0,8.0,979200.0
1784,2017-03-16 9:00,4.0,0.8,230.0,67.0,9.0,2582400.0
1785,2017-03-16 10:00,6.4,0.9,230.0,60.0,10.0,5212800.0
1786,2017-03-16 11:00,7.1,2.1,270.0,51.0,11.0,6019200.0
1787,2017-03-16 12:00,8.4,2.0,290.0,49.0,12.0,8419200.0
1788,2017-03-16 13:00,9.2,2.2,290.0,34.0,13.0,9628800.0
1789,2017-03-16 14:00,9.9,3.1,320.0,42.0,14.0,10012800.0
1790,2017-03-16 15:00,9.9,4.3,320.0,45.0,15.0,9091200.0
1791,2017-03-16 16:00,8.9,4.6,320.0,57.0,16.0,6998400.0
1792,2017-03-16 17:00,8.5,5.3,340.0,45.0,17.0,3628800.0
1793,2017-03-16 18:00,7.4,4.3,20.0,56.0,18.0,1401600.0
1794,2017-03-16 19:00,6.1,4.4,360.0,68.0,19.0,172800.0
1795,2017-03-16 20:00,5.3,4.9,360.0,77.0,20.0,0.0
1796,2017-03-16 21:00,4.7,4.5,360.0,86.0,21.0,0.0
1797,2017-03-16 22:00,3.9,2.2,360.0,94.0,22.0,0.0
1798,2017-03-16 23:00,3.2,2.2,340.0,98.0,23.0,0.0
1799,2017-03-17 0:00,2.5,1.3,360.0,98.0,0.0,0.0
1800,2017-03-17 1:00,1.8,1.7,340.0,98.0,1.0,0.0
1801,2017-03-17 2:00,1.6,1.3,340.0,98.0,2.0,0.0
1802,2017-03-17 3:00,0.9,2.0,360.0,98.0,3.0,0.0
1803,2017-03-17 4:00,0.5,1.2,20.0,98.0,4.0,0.0
1804,2017-03-17 5:00,0.3,1.2,20.0,98.0,5.0,0.0
1805,2017-03-17 6:00,0.0,2.2,20.0,98.0,6.0,0.0
1806,2017-03-17 7:00,0.0,2.4,20.0,93.0,7.0,0.0
1807,2017-03-17 8:00,1.8,1.2,50.0,89.0,8.0,1046400.0
1808,2017-03-17 9:00,4.9,3.2,20.0,85.0,9.0,3964800.0
1809,2017-03-17 10:00,6.6,1.8,360.0,68.0,10.0,6816000.0
1810,2017-03-17 11:00,8.8,2.3,360.0,57.0,11.0,9216000.0
1811,2017-03-17 12:00,10.6,2.8,320.0,50.0,12.0,10627200.0
1812,2017-03-17 13:00,11.4,2.2,320.0,51.0,13.0,11184000.0
1813,2017-03-17 14:00,13.3,2.9,360.0,45.0,14.0,10857600.0
1814,2017-03-17 15:00,12.3,4.7,320.0,43.0,15.0,9916800.0
1815,2017-03-17 16:00,11.6,5.1,320.0,49.0,16.0,8064000.0
1816,2017-03-17 17:00,10.8,5.4,320.0,63.0,17.0,5251200.0
1817,2017-03-17 18:00,10.1,4.1,360.0,53.0,18.0,2140800.0
1818,2017-03-17 19:00,8.1,4.7,360.0,61.0,19.0,249600.0
1819,2017-03-17 20:00,7.0,2.3,360.0,84.0,20.0,0.0
1820,2017-03-17 21:00,6.2,2.6,340.0,90.0,21.0,0.0
1821,2017-03-17 22:00,5.5,0.9,320.0,95.0,22.0,0.0
1822,2017-03-17 23:00,5.1,1.2,360.0,98.0,23.0,0.0
1823,2017-03-18 0:00,4.7,0.6,20.0,98.0,0.0,0.0
1824,2017-03-18 1:00,4.3,0.7,50.0,98.0,1.0,0.0
1825,2017-03-18 2:00,3.9,1.0,50.0,98.0,2.0,0.0
1826,2017-03-18 3:00,3.3,1.3,50.0,98.0,3.0,0.0
1827,2017-03-18 4:00,2.9,0.9,160.0,83.0,4.0,0.0
1828,2017-03-18 5:00,3.4,0.1,0.0,70.0,5.0,0.0
1829,2017-03-18 6:00,3.7,0.7,110.0,70.0,6.0,0.0
1830,2017-03-18 7:00,4.1,1.3,160.0,76.0,7.0,0.0
1831,2017-03-18 8:00,4.6,0.9,360.0,77.0,8.0,432000.0
1832,2017-03-18 9:00,5.2,0.2,0.0,75.0,9.0,585600.0
1833,2017-03-18 10:00,7.3,1.2,20.0,64.0,10.0,2179200.0
1834,2017-03-18 11:00,7.9,1.3,360.0,57.0,11.0,2812800.0
1835,2017-03-18 12:00,10.9,1.5,160.0,46.0,12.0,4512000.0
1836,2017-03-18 13:00,11.9,2.4,320.0,41.0,13.0,7872000.0
1837,2017-03-18 14:00,13.9,3.2,360.0,40.0,14.0,7238400.0
1838,2017-03-18 15:00,14.7,2.6,320.0,36.0,15.0,9033600.0
1839,2017-03-18 16:00,14.0,3.9,320.0,40.0,16.0,7324800.0
1840,2017-03-18 17:00,13.4,4.7,320.0,54.0,17.0,4905600.0
1841,2017-03-18 18:00,12.9,3.5,360.0,51.0,18.0,2092800.0
1842,2017-03-18 19:00,9.4,3.8,20.0,76.0,19.0,240000.0
1843,2017-03-18 20:00,7.9,5.2,360.0,78.0,20.0,0.0
1844,2017-03-18 21:00,7.3,1.5,20.0,77.0,21.0,0.0
1845,2017-03-18 22:00,6.8,2.3,340.0,68.0,22.0,0.0
1846,2017-03-18 23:00,5.9,1.6,340.0,65.0,23.0,0.0
1847,2017-03-19 0:00,5.1,1.2,20.0,76.0,0.0,0.0
1848,2017-03-19 1:00,4.6,1.0,360.0,81.0,1.0,0.0
1849,2017-03-19 2:00,4.3,1.4,20.0,89.0,2.0,0.0
1850,2017-03-19 3:00,3.5,2.3,20.0,89.0,3.0,0.0
1851,2017-03-19 4:00,2.7,1.6,20.0,93.0,4.0,0.0
1852,2017-03-19 5:00,2.5,2.0,20.0,90.0,5.0,0.0
1853,2017-03-19 6:00,2.1,2.0,20.0,73.0,6.0,0.0
1854,2017-03-19 7:00,1.9,1.4,50.0,69.0,7.0,0.0
1855,2017-03-19 8:00,3.5,0.9,50.0,54.0,8.0,1046400.0
1856,2017-03-19 9:00,6.4,1.3,360.0,61.0,9.0,3456000.0
1857,2017-03-19 10:00,9.0,1.4,360.0,44.0,10.0,6672000.0
1858,2017-03-19 11:00,11.6,1.6,320.0,38.0,11.0,8640000.0
1859,2017-03-19 12:00,14.8,3.1,340.0,33.0,12.0,10272000.0
1860,2017-03-19 13:00,15.8,2.6,290.0,38.0,13.0,10742400.0
1861,2017-03-19 14:00,16.1,3.2,290.0,43.0,14.0,10310400.0
1862,2017-03-19 15:00,16.7,3.9,340.0,39.0,15.0,8620800.0
1863,2017-03-19 16:00,15.6,4.6,320.0,53.0,16.0,5932800.0
1864,2017-03-19 17:00,14.8,2.6,20.0,57.0,17.0,3292800.0
1865,2017-03-19 18:00,13.0,1.7,50.0,58.0,18.0,1315200.0
1866,2017-03-19 19:00,11.6,1.7,360.0,63.0,19.0,144000.0
1867,2017-03-19 20:00,9.7,1.5,50.0,74.0,20.0,0.0
1868,2017-03-19 21:00,8.7,1.5,360.0,81.0,21.0,0.0
1869,2017-03-19 22:00,7.8,1.3,20.0,77.0,22.0,0.0
1870,2017-03-19 23:00,7.1,1.1,70.0,70.0,23.0,0.0
1871,2017-03-20 0:00,7.1,0.7,180.0,66.0,0.0,0.0
1872,2017-03-20 1:00,8.0,1.3,110.0,61.0,1.0,0.0
1873,2017-03-20 2:00,8.4,1.5,90.0,66.0,2.0,0.0
1874,2017-03-20 3:00,8.3,1.8,140.0,69.0,3.0,0.0
1875,2017-03-20 4:00,7.6,0.7,90.0,73.0,4.0,0.0
1876,2017-03-20 5:00,6.8,0.9,180.0,74.0,5.0,0.0
1877,2017-03-20 6:00,6.4,1.0,140.0,77.0,6.0,0.0
1878,2017-03-20 7:00,6.7,1.6,90.0,71.0,7.0,0.0
1879,2017-03-20 8:00,7.6,0.5,90.0,67.0,8.0,288000.0
1880,2017-03-20 9:00,8.8,0.9,70.0,65.0,9.0,960000.0
1881,2017-03-20 10:00,9.9,1.1,90.0,62.0,10.0,1708800.0
1882,2017-03-20 11:00,10.5,2.1,360.0,68.0,11.0,1171200.0
1883,2017-03-20 12:00,11.0,1.7,20.0,66.0,12.0,1824000.0
1884,2017-03-20 13:00,11.3,1.6,20.0,64.0,13.0,1372800.0
1885,2017-03-20 14:00,11.3,1.3,90.0,74.0,14.0,1228800.0
1886,2017-03-20 15:00,10.8,1.2,70.0,88.0,15.0,960000.0
1887,2017-03-20 16:00,10.1,1.1,70.0,98.0,16.0,604800.0
1888,2017-03-20 17:00,9.3,2.4,50.0,98.0,17.0,316800.0
1889,2017-03-20 18:00,8.7,2.6,50.0,98.0,18.0,124800.0
1890,2017-03-20 19:00,8.0,4.0,20.0,98.0,19.0,19200.0
1891,2017-03-20 20:00,7.7,2.9,50.0,98.0,20.0,0.0
1892,2017-03-20 21:00,7.3,2.8,20.0,98.0,21.0,0.0
1893,2017-03-20 22:00,6.9,2.8,50.0,98.0,22.0,0.0
1894,2017-03-20 23:00,6.8,3.2,20.0,98.0,23.0,0.0
1895,2017-03-21 0:00,6.8,5.6,20.0,98.0,0.0,0.0
1896,2017-03-21 1:00,6.7,3.5,20.0,98.0,1.0,0.0
1897,2017-03-21 2:00,6.7,4.7,360.0,98.0,2.0,0.0
1898,2017-03-21 3:00,6.5,1.6,20.0,98.0,3.0,0.0
1899,2017-03-21 4:00,6.5,3.5,340.0,95.0,4.0,0.0
1900,2017-03-21 5:00,6.7,3.9,340.0,92.0,5.0,0.0
1901,2017-03-21 6:00,6.3,6.5,340.0,98.0,6.0,0.0
1902,2017-03-21 7:00,6.0,6.7,360.0,97.0,7.0,9600.0
1903,2017-03-21 8:00,6.1,7.3,360.0,94.0,8.0,960000.0
1904,2017-03-21 9:00,6.8,7.3,360.0,79.0,9.0,3561600.0
1905,2017-03-21 10:00,7.5,8.3,340.0,72.0,10.0,6537600.0
1906,2017-03-21 11:00,8.2,9.4,360.0,68.0,11.0,9129600.0
1907,2017-03-21 12:00,8.2,8.1,340.0,64.0,12.0,11280000.0
1908,2017-03-21 13:00,8.3,9.4,340.0,56.0,13.0,12057600.0
1909,2017-03-21 14:00,8.9,10.2,360.0,50.0,14.0,11798400.0
1910,2017-03-21 15:00,8.7,10.2,360.0,50.0,15.0,10771200.0
1911,2017-03-21 16:00,8.2,12.7,360.0,55.0,16.0,8793600.0
1912,2017-03-21 17:00,8.0,8.9,360.0,60.0,17.0,5817600.0
1913,2017-03-21 18:00,6.8,9.7,360.0,62.0,18.0,2572800.0
1914,2017-03-21 19:00,5.9,8.2,360.0,69.0,19.0,297600.0
1915,2017-03-21 20:00,5.4,4.5,360.0,76.0,20.0,0.0
1916,2017-03-21 21:00,5.3,6.2,340.0,73.0,21.0,0.0
1917,2017-03-21 22:00,5.0,6.0,360.0,78.0,22.0,0.0
1918,2017-03-21 23:00,4.7,3.2,20.0,79.0,23.0,0.0
1919,2017-03-22 0:00,4.4,4.3,360.0,81.0,0.0,0.0
1920,2017-03-22 1:00,3.3,2.4,20.0,86.0,1.0,0.0
1921,2017-03-22 2:00,2.4,1.7,20.0,87.0,2.0,0.0
1922,2017-03-22 3:00,1.8,2.1,20.0,91.0,3.0,0.0
1923,2017-03-22 4:00,1.4,1.7,360.0,95.0,4.0,0.0
1924,2017-03-22 5:00,1.7,0.4,0.0,98.0,5.0,0.0
1925,2017-03-22 6:00,2.3,1.3,320.0,94.0,6.0,0.0
1926,2017-03-22 7:00,2.2,1.0,50.0,98.0,7.0,0.0
1927,2017-03-22 8:00,2.8,0.6,90.0,92.0,8.0,576000.0
1928,2017-03-22 9:00,4.0,0.3,0.0,85.0,9.0,1622400.0
1929,2017-03-22 10:00,5.3,1.9,340.0,77.0,10.0,3072000.0
1930,2017-03-22 11:00,6.8,2.2,360.0,70.0,11.0,5030400.0
1931,2017-03-22 12:00,8.1,2.0,340.0,64.0,12.0,5308800.0
1932,2017-03-22 13:00,10.1,3.3,360.0,55.0,13.0,8649600.0
1933,2017-03-22 14:00,11.2,3.0,360.0,46.0,14.0,8918400.0
1934,2017-03-22 15:00,12.1,3.1,360.0,45.0,15.0,8169600.0
1935,2017-03-22 16:00,11.6,3.9,340.0,64.0,16.0,4972800.0
1936,2017-03-22 17:00,10.2,5.3,340.0,47.0,17.0,2342400.0
1937,2017-03-22 18:00,9.2,4.5,20.0,51.0,18.0,940800.0
1938,2017-03-22 19:00,7.9,4.5,360.0,74.0,19.0,67200.0
1939,2017-03-22 20:00,7.4,3.6,20.0,81.0,20.0,0.0
1940,2017-03-22 21:00,7.3,3.3,20.0,81.0,21.0,0.0
1941,2017-03-22 22:00,7.1,2.4,20.0,83.0,22.0,0.0
1942,2017-03-22 23:00,6.8,1.7,360.0,82.0,23.0,0.0
1943,2017-03-23 0:00,6.5,0.9,20.0,62.0,0.0,0.0
1944,2017-03-23 1:00,6.1,1.5,360.0,68.0,1.0,0.0
1945,2017-03-23 2:00,6.0,0.3,0.0,77.0,2.0,0.0
1946,2017-03-23 3:00,6.1,2.3,340.0,83.0,3.0,0.0
1947,2017-03-23 4:00,6.0,2.8,360.0,76.0,4.0,0.0
1948,2017-03-23 5:00,5.8,1.2,340.0,77.0,5.0,0.0
1949,2017-03-23 6:00,5.8,1.8,340.0,86.0,6.0,0.0
1950,2017-03-23 7:00,5.9,3.0,360.0,92.0,7.0,0.0
1951,2017-03-23 8:00,6.6,2.5,360.0,92.0,8.0,422400.0
1952,2017-03-23 9:00,7.3,3.1,360.0,89.0,9.0,1411200.0
1953,2017-03-23 10:00,8.7,2.1,20.0,86.0,10.0,2908800.0
1954,2017-03-23 11:00,9.6,2.2,360.0,70.0,11.0,4204800.0
1955,2017-03-23 12:00,10.8,3.5,360.0,63.0,12.0,5001600.0
1956,2017-03-23 13:00,11.7,3.7,360.0,58.0,13.0,5721600.0
1957,2017-03-23 14:00,12.8,5.4,360.0,41.0,14.0,9552000.0
1958,2017-03-23 15:00,12.7,6.9,360.0,46.0,15.0,9206400.0
1959,2017-03-23 16:00,12.5,6.7,360.0,43.0,16.0,7084800.0
1960,2017-03-23 17:00,11.8,5.9,340.0,45.0,17.0,4953600.0
1961,2017-03-23 18:00,10.3,4.6,20.0,68.0,18.0,2006400.0
1962,2017-03-23 19:00,8.1,5.7,360.0,79.0,19.0,278400.0
1963,2017-03-23 20:00,7.1,4.8,340.0,89.0,20.0,0.0
1964,2017-03-23 21:00,6.5,4.1,360.0,91.0,21.0,0.0
1965,2017-03-23 22:00,6.1,5.0,360.0,95.0,22.0,0.0
1966,2017-03-23 23:00,5.8,4.3,360.0,89.0,23.0,0.0
1967,2017-03-24 0:00,5.5,3.6,20.0,89.0,0.0,0.0
1968,2017-03-24 1:00,4.8,1.4,70.0,92.0,1.0,0.0
1969,2017-03-24 2:00,4.0,1.4,340.0,95.0,2.0,0.0
1970,2017-03-24 3:00,4.2,1.1,340.0,95.0,3.0,0.0
1971,2017-03-24 4:00,3.8,1.7,360.0,98.0,4.0,0.0
1972,2017-03-24 5:00,3.6,1.5,340.0,98.0,5.0,0.0
1973,2017-03-24 6:00,3.6,1.6,20.0,98.0,6.0,0.0
1974,2017-03-24 7:00,3.6,0.7,70.0,98.0,7.0,0.0
1975,2017-03-24 8:00,4.7,0.7,110.0,96.0,8.0,720000.0
1976,2017-03-24 9:00,6.0,0.8,50.0,79.0,9.0,2352000.0
1977,2017-03-24 10:00,7.6,1.7,360.0,75.0,10.0,5395200.0
1978,2017-03-24 11:00,9.9,2.3,320.0,60.0,11.0,6201600.0
1979,2017-03-24 12:00,10.8,2.6,290.0,62.0,12.0,6172800.0
1980,2017-03-24 13:00,11.1,3.2,320.0,60.0,13.0,4560000.0
1981,2017-03-24 14:00,11.1,3.3,320.0,60.0,14.0,4531200.0
1982,2017-03-24 15:00,12.0,3.9,360.0,67.0,15.0,5424000.0
1983,2017-03-24 16:00,11.8,3.8,360.0,57.0,16.0,4934400.0
1984,2017-03-24 17:00,11.4,2.6,20.0,50.0,17.0,3024000.0
1985,2017-03-24 18:00,10.4,3.2,20.0,47.0,18.0,1075200.0
1986,2017-03-24 19:00,9.3,2.9,360.0,69.0,19.0,105600.0
1987,2017-03-24 20:00,8.4,2.0,360.0,72.0,20.0,0.0
1988,2017-03-24 21:00,7.7,1.9,20.0,78.0,21.0,0.0
1989,2017-03-24 22:00,7.4,0.6,360.0,85.0,22.0,0.0
1990,2017-03-24 23:00,7.1,1.5,50.0,89.0,23.0,0.0
1991,2017-03-25 0:00,7.2,2.7,20.0,92.0,0.0,0.0
1992,2017-03-25 1:00,7.3,1.1,20.0,92.0,1.0,0.0
1993,2017-03-25 2:00,7.1,1.9,50.0,93.0,2.0,0.0
1994,2017-03-25 3:00,7.0,3.7,20.0,98.0,3.0,0.0
